,EPPO_CODE,preferred_name,synonym,ds_language,EFSA_PHT,re,match_language,NCBI_TAXID
348,ALECWO,Aleurocanthus woglumi,mosca negra de la naranja,it,,,,
349,AMAZMA,Nemorimyza maculosa,burdock leaf miner,en,,,,
350,AMAZMA,Nemorimyza maculosa,chrysanthemum leaf miner,en,,,,
351,AMAZMA,Nemorimyza maculosa,amerikanischer Blattminierer,de,,,,
352,AMAZMA,Nemorimyza maculosa,Хризантемовый листовой минер,ru,,,,
353,ANMLOR,Exomala orientalis,Asiatic beetle,en,,,,
354,ANMLOR,Exomala orientalis,oriental beetle,en,,,,
355,ANMLOR,Exomala orientalis,spotted chafer,en,,,,
356,ANOLGL,Anoplophora glabripennis,Asian longhorn beetle,en,,,,
357,ANOLGL,Anoplophora glabripennis,Asian long-horned beetle,en,,,,
358,ANOLGL,Anoplophora glabripennis,basicosta white-spotted longicorn beetle,en,,,,
359,ANOLGL,Anoplophora glabripennis,starry sky beetle,en,,,,
360,ANOLGL,Anoplophora glabripennis,asiatischer Laubholzkäfer,de,,,,
361,ANOLGL,Anoplophora glabripennis,capricorne asiatique,fr,,,,
362,ANOLGL,Anoplophora glabripennis,longicorne asiatique,fr,,,,
363,ANOLGL,Anoplophora glabripennis,escarabajo asiático de antenas largas,es,,,,
364,ANOLGL,Anoplophora glabripennis,escarabajo asiático de cuernos largos,es,,,,
365,ANOLGL,Anoplophora glabripennis,tarlo asiatico del fusto,it,,,,
366,ANOLGL,Anoplophora glabripennis,Aziatische boktor,nl,,,,
367,ANOLGL,Anoplophora glabripennis,loofhoutboktor,nl,,,,
368,ANOLGL,Anoplophora glabripennis,besouro-do-céu-estrelado,pt,,,,
369,ANOLGL,Anoplophora glabripennis,asiatisk långhorning,sv,,,,
370,ANOLGL,Anoplophora glabripennis,glatt stjärnhimmelsbock,sv,,,,
371,ANOLGL,Anoplophora glabripennis,азиатский усач,ru,,,,
372,ANOLGL,Anoplophora glabripennis,Азиатский усач,ru,,,,
373,ANTHBI,Anthonomus bisignifer,Japanese strawberry blossom weevil,en,,,,
374,ANTHBI,Anthonomus bisignifer,Japanese strawberry weevil,en,,,,
375,ANTHBI,Anthonomus bisignifer,itigo-hana-zomusi,ja,,,,
376,ANTHBI,Anthonomus bisignifer,イチゴハナゾムシ,ja,,,,
377,ANTHEU,Anthonomus eugenii,pepper weevil,en,,,,
378,ANTHEU,Anthonomus eugenii,Paprikarüssler,de,,,,
379,ANTHEU,Anthonomus eugenii,Pfefferkäfer,de,,,,
380,ANTHEU,Anthonomus eugenii,barrenillo del Chile,es,,,,
381,ANTHEU,Anthonomus eugenii,picudo del Chile,es,,,,
382,ANTHEU,Anthonomus eugenii,paprikablomvivel,sv,,,,
383,ANTHEU,Anthonomus eugenii,biber goz kurdu,tr,,,,
384,ANTHGR,Anthonomus grandis grandis,boll weevil,en,,,,
385,ANTHGR,Anthonomus grandis grandis,cotton boll weevil,en,,,,
386,ANTHGR,Anthonomus grandis grandis,Mexican cotton boll weevil,en,,,,
387,ANTHGR,Anthonomus grandis grandis,thurberia weevil,en,,,,
388,ANTHGR,Anthonomus grandis grandis,mexikanischer Baumwollkapselkäfer,de,,,,
389,ANTHGR,Anthonomus grandis grandis,anthonome du cotonnier,fr,,,,
390,ANTHGR,Anthonomus grandis grandis,charançon américain de la capsule,fr,,,,
391,ANTHGR,Anthonomus grandis grandis,charançon du cotonnier,fr,,,,
392,ANTHGR,Anthonomus grandis grandis,grillo de la capsula del algodonero,es,,,,
393,ANTHGR,Anthonomus grandis grandis,picudo del algodonero,es,,,,
394,ANTHGR,Anthonomus grandis grandis,antonomo del cotone,it,,,,
395,ANTHGR,Anthonomus grandis grandis,pamuk goz kurdu,tr,,,,
396,ANTHGR,Anthonomus grandis grandis,susske ghusake panbeh,fa,,,,
397,TACYQU,Anthonomus quadrigibbus,apple curculio,en,,,,
398,TACYQU,Anthonomus quadrigibbus,large apple curculio,en,,,,
399,TACYQU,Anthonomus quadrigibbus,western curculio,en,,,,
400,TACYQU,Anthonomus quadrigibbus,amerikanischer Apfelrüssler,de,,,,
401,TACYQU,Anthonomus quadrigibbus,charançon de la pomme,fr,,,,
402,TACYQU,Anthonomus quadrigibbus,picudo del manzano,es,,,,
403,ANTHSI,Anthonomus signatus,strawberry bud weevil,en,,,,
404,ANTHSI,Anthonomus signatus,strawberry clipper,en,,,,
405,ANTHSI,Anthonomus signatus,strawberry weevil,en,,,,
406,ANTHSI,Anthonomus signatus,anthonome de la fleur du fraisier,fr,,,,
407,ANTHSI,Anthonomus signatus,charançon du fraisier,fr,,,,
408,ANTHSI,Anthonomus signatus,cilek goz kurdu,tr,,,,
409,ARRHMI,Arrhenodes minutus,oak timberworm,en,,,,
410,ARRHMI,Arrhenodes minutus,charançon du chêne,fr,,,,
411,ASCXEP,Aschistonyx eppoi,juniper gall midge,en,,,,
412,ASCXEP,Aschistonyx eppoi,cécidomyie du genévrier,fr,,,,
413,PARZCO,Bactericera cockerelli,potato psyllid,en,,,,
414,PARZCO,Bactericera cockerelli,tomato psyllid,en,,,,
415,PARZCO,Bactericera cockerelli,amerikanischer Kartoffelblattsauger,de,,,,
416,PARZCO,Bactericera cockerelli,Tomatenblattsauger,de,,,,
417,PARZCO,Bactericera cockerelli,psylle de la pomme de terre,fr,,,,
418,PARZCO,Bactericera cockerelli,psylle de la tomate,fr,,,,
419,PARZCO,Bactericera cockerelli,pulgón saltador de la papa,es,,,,
420,PARZCO,Bactericera cockerelli,pulgón saltador de la tomato,es,,,,
421,PARZCO,Bactericera cockerelli,potatisbladloppa,sv,,,,
422,BEMITA,Bemisia tabaci,cassava whitefly,en,,,,
423,BEMITA,Bemisia tabaci,cotton whitefly,en,,,,
424,BEMITA,Bemisia tabaci,silver-leaf whitefly,en,,,,
425,BEMITA,Bemisia tabaci,sweet-potato whitefly,en,,,,
426,BEMITA,Bemisia tabaci,tobacco whitefly,en,,,,
427,BEMITA,Bemisia tabaci,Baumwollmottenschildlaus,de,,,,
428,BEMITA,Bemisia tabaci,Tabakmottenschildlaus,de,,,,
429,BEMITA,Bemisia tabaci,weiße Fliege,de,,,,
430,BEMITA,Bemisia tabaci,aleurode,fr,,,,
431,BEMITA,Bemisia tabaci,aleurode de la patate douce,fr,,,,
432,BEMITA,Bemisia tabaci,aleurode du cotonnier,fr,,,,
433,BEMITA,Bemisia tabaci,aleurode du tabac,fr,,,,
434,BEMITA,Bemisia tabaci,mosquita blanca del tabaco,es,,,,
435,BEMITA,Bemisia tabaci,aleirode delle solanacee,it,,,,
436,BEMITA,Bemisia tabaci,aleurode delle solanacee,it,,,,
437,BEMITA,Bemisia tabaci,mosca-branca-da-batata-doce,pt,,,,
438,BEMITA,Bemisia tabaci,mosca-branca-do-feijão,pt,,,,
439,BEMITA,Bemisia tabaci,mosca-branca-do-feijão,pt,,,,
440,BEMITA,Bemisia tabaci,Табачная белокрылка,ru,,,,
441,BEMITA,Bemisia tabaci,beyaz sinek,tr,,,,
442,BEMITA,Bemisia tabaci,knimat ash hatabak,he,,,,
443,CARSSA,Carposina sasakii,peach fruit borer,en,,,,
444,CARSSA,Carposina sasakii,peach fruit moth,en,,,,
445,CARSSA,Carposina sasakii,carpocapse du pêcher,fr,,,,
446,CARSSA,Carposina sasakii,momo-hime-shinkui,ja,,,,
447,CARSSA,Carposina sasakii,momo-shinkui-ga,ja,,,,
448,1CHONG,Choristoneura,,,,,,
449,1CICDF,Cicadellidae,,,,,,
450,CARNFU,Xyphon fulgidum,red-headed sharpshooter,en,,,,
451,DRAEMI,Draeculacephala minerva,grass sharpshooter,en,,,,
452,DRAEMI,Draeculacephala minerva,green sharpshooter,en,,,,
453,GRCPAT,Graphocephala atropunctata,blue-green sharpshooter,en,,,,
454,HOMLTR,Homalodisca vitripennis,glassy-winged sharpshooter,en,,,,
455,HOMLTR,Homalodisca vitripennis,cicadelle pisseuse,fr,,,,
456,HOMLTR,Homalodisca vitripennis,chicharrita de alas cristalinas,es,,,,
457,HOMLTR,Homalodisca vitripennis,chicharrita del henequén,es,,,,
458,CONHNE,Conotrachelus nenuphar,plum curculio,en,,,,
459,CONHNE,Conotrachelus nenuphar,plum weevil,en,,,,
460,CONHNE,Conotrachelus nenuphar,nordamerikanischer Pflaumenrüssler,de,,,,
461,CONHNE,Conotrachelus nenuphar,charançon américain du prunier,fr,,,,
462,CONHNE,Conotrachelus nenuphar,charançon de la prune,fr,,,,
463,CONHNE,Conotrachelus nenuphar,amerikansk plommonvivel,sv,,,,
464,CONHNE,Conotrachelus nenuphar,Плодовый долгоносик,ru,,,,
465,DENDSI,Dendrolimus sibiricus,larch caterpillar,en,,,,
466,DENDSI,Dendrolimus sibiricus,Siberian conifer silk moth,en,,,,
467,DENDSI,Dendrolimus sibiricus,Siberian lasiocampid,en,,,,
468,DENDSI,Dendrolimus sibiricus,Siberian moth,en,,,,
469,DENDSI,Dendrolimus sibiricus,Siberian silk moth,en,,,,
470,DENDSI,Dendrolimus sibiricus,sibirischer Arvenspinner,de,,,,
471,DENDSI,Dendrolimus sibiricus,sibirisk barrträdsspinnare,sv,,,,
472,DENDSI,Dendrolimus sibiricus,Сибирский шелкопряд,ru,,,,
473,DIABLO,Diabrotica barberi,northern corn rootworm,en,,,,
474,DIABLO,Diabrotica barberi,chrysomèle des racines du maïs,fr,,,,
475,DIABLO,Diabrotica barberi,diabrotica de antenas cargas,es,,,,
476,DIABLO,Diabrotica barberi,gusano de la raíz del maíz,es,,,,
477,DIABLO,Diabrotica barberi,tortuguilla de la raíz del maíz,es,,,,
478,DIABLO,Diabrotica barberi,Северный кукурузный жук,ru,,,,
479,DIABUH,Diabrotica undecimpunctata howardi,southern corn rootworm,en,,,,
480,DIABUH,Diabrotica undecimpunctata howardi,spotted cucumber beetle,en,,,,
481,DIABUH,Diabrotica undecimpunctata howardi,twelve-spotted cucumber beetle,en,,,,
482,DIABUH,Diabrotica undecimpunctata howardi,chrysomèle maculée du concombre,fr,,,,
483,DIABUH,Diabrotica undecimpunctata howardi,diabrótica del cacahuate,es,,,,
484,DIABUH,Diabrotica undecimpunctata howardi,doradilla del cacahuate,es,,,,
485,DIABUH,Diabrotica undecimpunctata howardi,tartuguilla manchada,es,,,,
486,DIABUH,Diabrotica undecimpunctata howardi,Южный кукурузный жук,ru,,,,
487,DIABUN,Diabrotica undecimpunctata undecimpunctata,corn budworm,en,,,,
488,DIABUN,Diabrotica undecimpunctata undecimpunctata,western spotted cucumber beetle,en,,,,
489,DIABUN,Diabrotica undecimpunctata undecimpunctata,escarabajo tortuguilla del espárago,es,,,,
490,DIABUN,Diabrotica undecimpunctata undecimpunctata,tortuguilla del espárago,es,,,,
491,DIABVZ,Diabrotica virgifera zeae,Mexican corn rootworm,en,,,,
492,DIAACI,Diaphorina citri,Asian citrus psyllid,en,,,,
493,DIAACI,Diaphorina citri,citrus psylla,en,,,,
494,DIAACI,Diaphorina citri,citrus psyllid,en,,,,
495,DIAACI,Diaphorina citri,südostasiatischer Citrusblattfloh,de,,,,
496,DIAACI,Diaphorina citri,psylle de l'oranger,fr,,,,
497,DIAACI,Diaphorina citri,psílido asiático de los cítricos,es,,,,
498,DIAACI,Diaphorina citri,psilídeo-da-laranjeira,pt,,,,
499,EOTELE,Eotetranychus lewisi,Lewis spider mite,en,,,,
500,EOTELE,Eotetranychus lewisi,araña roja del duraznero,es,,,,
501,EOTELE,Eotetranychus lewisi,ácaro-da-poinsetia,pt,,,,
502,EOTELE,Eotetranychus lewisi,ácaro-do-pessegueiro,pt,,,,
503,CYDIIN,Grapholita inopinata,Manchurian codling moth,en,,,,
504,CYDIIN,Grapholita inopinata,Manchurian fruit moth,en,,,,
505,CYDIIN,Grapholita inopinata,Manshuuringo-hime-shinkui,ja,,,,
506,CYDIIN,Grapholita inopinata,ringoko-shinkui,ja,,,,
507,CYDIIN,Grapholita inopinata,Маньчжурская плодожорка,ru,,,,
508,CYDIIN,Grapholita inopinata,Маньчжурская яблонная плодожорка,ru,,,,
509,CYDIIN,Grapholita inopinata,苹小食心虫,zh,,,,
510,LASPPA,Grapholita packardi,cherry fruit worm,en,,,,
511,LASPPA,Grapholita packardi,phalène des cerises,fr,,,,
512,LASPPA,Grapholita packardi,palomilla de las cerezas,es,,,,
513,LASPPR,Grapholita prunivora,lesser apple worm,en,,,,
514,LASPPR,Grapholita prunivora,plum moth,en,,,,
515,LASPPR,Grapholita prunivora,petite pyrale de la pomme,fr,,,,
516,HELIZE,Helicoverpa zea,American bollworm,en,,,,
517,HELIZE,Helicoverpa zea,American cotton bollworm,en,,,,
518,HELIZE,Helicoverpa zea,corn earworm,en,,,,
519,HELIZE,Helicoverpa zea,cotton bollworm,en,,,,
520,HELIZE,Helicoverpa zea,New World bollworm,en,,,,
521,HELIZE,Helicoverpa zea,sorghum headworm,en,,,,
522,HELIZE,Helicoverpa zea,soybean podworm,en,,,,
523,HELIZE,Helicoverpa zea,tomato fruitworm,en,,,,
524,HELIZE,Helicoverpa zea,amerikanischer Baumwollkapselwurm,de,,,,
525,HELIZE,Helicoverpa zea,chenille des épis du maïs,fr,,,,
526,HELIZE,Helicoverpa zea,noctuelle des tomates,fr,,,,
527,HELIZE,Helicoverpa zea,ver de la capsule,fr,,,,
528,HELIZE,Helicoverpa zea,gusano bellotero del algodón,es,,,,
529,HELIZE,Helicoverpa zea,gusano de la mazorca del maíz,es,,,,
530,HELIZE,Helicoverpa zea,isoca del maíz,es,,,,
531,HELIZE,Helicoverpa zea,noctua del tomate,es,,,,
532,HELIZE,Helicoverpa zea,elotide del cotone,it,,,,
533,HELIZE,Helicoverpa zea,elotide del granturco,it,,,,
534,HELIZE,Helicoverpa zea,elotide del pomodoro,it,,,,
535,HELIZE,Helicoverpa zea,elotide del tomato,it,,,,
536,HELIZE,Helicoverpa zea,nottua del granturco,it,,,,
537,HELIZE,Helicoverpa zea,nottua gialla del granturco,it,,,,
538,HELIZE,Helicoverpa zea,mimosa-rups,nl,,,,
539,HELIZE,Helicoverpa zea,lagarta-da-espiga-do-milho,pt,,,,
540,HELIZE,Helicoverpa zea,lagarta-da-espiga-do-milho,pt,,,,
541,HELIZE,Helicoverpa zea,lagarta-das-espicas,pt,,,,
542,HELIZE,Helicoverpa zea,lagarta-das-espigas,pt,,,,
543,HELIZE,Helicoverpa zea,Американская кукурузная совка,ru,,,,
544,HELIZE,Helicoverpa zea,amerikansk bomuldsugle,da,,,,
545,HELIZE,Helicoverpa zea,yesil kurt,tr,,,,
546,HISHPH,Hishimonus phycitis,,,,,,
547,GNORLY,Keiferia lycopersicella,tomato pinworm,en,,,,
548,GNORLY,Keiferia lycopersicella,mineuse de la tomate,fr,,,,
549,GNORLY,Keiferia lycopersicella,cogollero del tomate,es,,,,
550,GNORLY,Keiferia lycopersicella,enrollador de la hoja del tomate,es,,,,
551,GNORLY,Keiferia lycopersicella,gusano aguja,es,,,,
552,GNORLY,Keiferia lycopersicella,gusano alfiler,es,,,,
553,GNORLY,Keiferia lycopersicella,minador del tomate,es,,,,
554,GNORLY,Keiferia lycopersicella,minador gigante,es,,,,
555,GNORLY,Keiferia lycopersicella,polilla del tomate,es,,,,
556,GNORLY,Keiferia lycopersicella,quemao,es,,,,
557,LOPLJA,Lopholeucaspis japonica,Japanese long scale,en,,,,
558,LOPLJA,Lopholeucaspis japonica,Japanese maple scale,en,,,,
559,LOPLJA,Lopholeucaspis japonica,Japanese pear white scale,en,,,,
560,LOPLJA,Lopholeucaspis japonica,kermès japonais,fr,,,,
561,LOPLJA,Lopholeucaspis japonica,nasi-siro-nagakaigaramusi,ja,,,,
562,LOPLJA,Lopholeucaspis japonica,ナシシロナガカイガラムシ,ja,,,,
563,LOPLJA,Lopholeucaspis japonica,Японская палочковидная щитовка,ru,,,,
564,LIRISA,Liriomyza sativae,cabbage leaf miner,en,,,,
565,LIRISA,Liriomyza sativae,leaf miner of vegetables,en,,,,
566,LIRISA,Liriomyza sativae,serpentine vegetable leaf miner,en,,,,
567,LIRISA,Liriomyza sativae,tomato leaf miner,en,,,,
568,LIRISA,Liriomyza sativae,vegetable leaf miner,en,,,,
569,LIRISA,Liriomyza sativae,minador de la higuerilla,es,,,,
570,LIRISA,Liriomyza sativae,Овощной листовой минер,ru,,,,
571,HYROBO,Listronotus bonariensis,Argentine stem weevil,en,,,,
572,HYROBO,Listronotus bonariensis,wheat stem weevil,en,,,,
573,HYROBO,Listronotus bonariensis,charançon argentin des tiges,fr,,,,
574,1MARGG,Margarodes,,,,,,
575,MARGPR,Margarodes prieskaensis,ground pearls,en,,,,
576,MARGPR,Margarodes prieskaensis,margarodes,en,,,,
577,MARGPR,Margarodes prieskaensis,perles de terre,fr,,,,
578,MARGPR,Margarodes prieskaensis,gouepêrels,af,,,,
579,MARGPR,Margarodes prieskaensis,grondpêrels,af,,,,
580,MARGVI,Margarodes vitis,ground pearls,en,,,,
581,MARGVI,Margarodes vitis,margarodes,en,,,,
582,MARGVI,Margarodes vitis,cochenille des vignes,fr,,,,
583,MARGVI,Margarodes vitis,cochenille du Chili,fr,,,,
584,MARGVI,Margarodes vitis,perles de terre,fr,,,,
585,MARGVI,Margarodes vitis,margarodes de la vid,es,,,,
586,MARGVI,Margarodes vitis,perla de terra,es,,,,
587,MARGVI,Margarodes vitis,perlita,es,,,,
588,MARGVI,Margarodes vitis,pérola-da-terra,pt,,,,
589,MARGVI,Margarodes vitis,pérola-da-terra,pt,,,,
590,MARGVI,Margarodes vitis,Южноамериканский виноградный червец,ru,,,,
591,MARGVR,Margarodes vredendalensis,ground pearls,en,,,,
592,MARGVR,Margarodes vredendalensis,margarodes,en,,,,
593,MARGVR,Margarodes vredendalensis,perles de terre,fr,,,,
594,MARGVR,Margarodes vredendalensis,gouepêrels,af,,,,
595,MARGVR,Margarodes vredendalensis,grondpêrels,af,,,,
596,1MONCG,Monochamus,,,,,,
597,MYNDCR,Haplaxius crudus,American palm cixiid,en,,,,
598,MYNDCR,Haplaxius crudus,pallid cane leafhopper,en,,,,
599,GRAGLE,Naupactus leucoloma,white-fringed beetle,en,,,,
600,GRAGLE,Naupactus leucoloma,white-fringed weevil,en,,,,
601,GRAGLE,Naupactus leucoloma,gorgojo de la alfalfa,es,,,,
602,GRAGLE,Naupactus leucoloma,gorgulho argentino,es,,,,
603,GRAGLE,Naupactus leucoloma,mulitas,es,,,,
604,GRAGLE,Naupactus leucoloma,Белокаемчатый жук,ru,,,,
605,NEOLEL,Neoleucinodes elegantalis,cocona fruit borer,en,,,,
606,NEOLEL,Neoleucinodes elegantalis,eggplant moth,en,,,,
607,NEOLEL,Neoleucinodes elegantalis,small tomato borer,en,,,,
608,NEOLEL,Neoleucinodes elegantalis,tomato fruit borer,en,,,,
609,NEOLEL,Neoleucinodes elegantalis,petit foreur de la tomate,fr,,,,
610,NEOLEL,Neoleucinodes elegantalis,barrenador del tomate,es,,,,
611,NEOLEL,Neoleucinodes elegantalis,gusano del tomate de arbol,es,,,,
612,NEOLEL,Neoleucinodes elegantalis,pasador del fruto del tomate,es,,,,
613,NEOLEL,Neoleucinodes elegantalis,pasador del fruto de lulo,es,,,,
614,NEOLEL,Neoleucinodes elegantalis,perforador del fruto del tomate,es,,,,
615,NEOLEL,Neoleucinodes elegantalis,perforador del fruto de solanacaceas,es,,,,
616,NEOLEL,Neoleucinodes elegantalis,broca-pequena-do-fruto,pt,,,,
617,NEOLEL,Neoleucinodes elegantalis,broca-pequena-do-fruto,pt,,,,
618,NEOLEL,Neoleucinodes elegantalis,broca-pequena-do-tomateiro,pt,,,,
619,NEOLEL,Neoleucinodes elegantalis,broca-pequena-do-tomateiro,pt,,,,
620,OEMOHI,Oemona hirta,lemon tree borer,en,,,,
621,OLIGPD,Oligonychus perditus,byakushin-hadani,ja,,,,
622,PISOFA,Pissodes fasciatus,Douglas-fir weevil,en,,,,
623,PISONE,Pissodes nemorensis,deodar weevil,en,,,,
624,PISONE,Pissodes nemorensis,northern pine weevil,en,,,,
625,PISONE,Pissodes nemorensis,charançon du tronc des pins,fr,,,,
626,PISONI,Pissodes nitidus,yellow-spotted pine weevil,en,,,,
627,PISONI,Pissodes nitidus,charançon brillant,fr,,,,
628,PISONI,Pissodes nitidus,matu-kibosi-zomusi,ja,,,,
629,PISONI,Pissodes nitidus,노랑무늬솔바구미,ko,,,,
630,PISONI,Pissodes nitidus,no-rang-mu-nui-sol-ba-gu-mi,ko,,,,
631,PISOPU,Pissodes punctatus,Armand pine bark weevil,en,,,,
632,PISOST,Pissodes strobi,engelmann-spruce weevil,en,,,,
633,PISOST,Pissodes strobi,sitka-spruce weevil,en,,,,
634,PISOST,Pissodes strobi,white-pine weevil,en,,,,
635,PISOST,Pissodes strobi,Sitkafichtenrüssler,de,,,,
636,PISOST,Pissodes strobi,starkrüsseliger Kiefernrüssler,de,,,,
637,PISOST,Pissodes strobi,Weymouthskiefernrüsselkäfer,de,,,,
638,PISOST,Pissodes strobi,charançon de l'épinette de Sitka,fr,,,,
639,PISOST,Pissodes strobi,charançon d'Engelmann,fr,,,,
640,PISOST,Pissodes strobi,charançon du pin blanc,fr,,,,
641,PISOST,Pissodes strobi,charançon du pin Weymouth,fr,,,,
642,PISOST,Pissodes strobi,gorgojo del pino de Weymouth,es,,,,
643,PISOST,Pissodes strobi,pissode del pino Weymouth,it,,,,
644,PISOTE,Pissodes terminalis,lodgepole-pine terminal weevil,en,,,,
645,PISOTE,Pissodes terminalis,lodgepole terminal weevil,en,,,,
646,PISOYU,Pissodes yunnanensis,Yunnan pine weevil,en,,,,
647,POLGPR,Polygraphus proximus,four-eyed fir bark beetle,en,,,,
648,POLGPR,Polygraphus proximus,Japanese silver-fir bark beetle,en,,,,
649,POLGPR,Polygraphus proximus,Sakhalin-fir bark beetle,en,,,,
650,POLGPR,Polygraphus proximus,Sachalintannenborkenkäfer,de,,,,
651,POLGPR,Polygraphus proximus,polygraphe du sapin de Maries,fr,,,,
652,POLGPR,Polygraphus proximus,polygraphe oblong,fr,,,,
653,POLGPR,Polygraphus proximus,todomatu-kikuimusi,ja,,,,
654,POLGPR,Polygraphus proximus,トドマツキクイムｊシ,ja,,,,
655,POLGPR,Polygraphus proximus,モミノキクイムシ,ja,,,,
656,POLGPR,Polygraphus proximus,yссурийскоий полиграф,ru,,,,
657,POLGPR,Polygraphus proximus,пихтовый полиграф,ru,,,,
658,POLGPR,Polygraphus proximus,Уссурийский полиграф,ru,,,,
659,1PREMG,Premnotrypes,,,,,,
660,PSDPMI,Pseudopityophthorus minutissimus,oak bark beetle,en,,,,
661,PSDPPR,Pseudopityophthorus pruinosus,oak bark beetle,en,,,,
662,RHIOHI,Ripersiella hibisci,root mealybug,en,,,,
663,RHIOHI,Ripersiella hibisci,Гибискусовый корневой червец,ru,,,,
664,RHYCPA,Rhynchophorus palmarum,giant palm weevil,en,,,,
665,RHYCPA,Rhynchophorus palmarum,palm marrow weevil,en,,,,
666,RHYCPA,Rhynchophorus palmarum,palm marrow weevil,en,,,,
667,RHYCPA,Rhynchophorus palmarum,palm weevil,en,,,,
668,RHYCPA,Rhynchophorus palmarum,South American palm weevil,en,,,,
669,RHYCPA,Rhynchophorus palmarum,neotropischer Palmenrüssler,de,,,,
670,RHYCPA,Rhynchophorus palmarum,charançon du palmier,fr,,,,
671,RHYCPA,Rhynchophorus palmarum,casanga,es,,,,
672,RHYCPA,Rhynchophorus palmarum,gorgojo prieto de la palma,es,,,,
673,RHYCPA,Rhynchophorus palmarum,mayate prieto del cocotero,es,,,,
674,RHYCPA,Rhynchophorus palmarum,picudo negro de la palma,es,,,,
675,RHYCPA,Rhynchophorus palmarum,broca-do-olho-do-coqueiro,pt,,,,
676,RHYCPA,Rhynchophorus palmarum,broca-do-olho-do-coqueiro,pt,,,,
677,SAPECN,Saperda candida,round-headed apple-tree borer,en,,,,
678,SAPECN,Saperda candida,Saskatoon borer,en,,,,
679,SAPECN,Saperda candida,Rundköpfiger Apfelbaumbohrer,de,,,,
680,SAPECN,Saperda candida,saperde du pommier,fr,,,,
681,SAPECN,Saperda candida,barrenador de tallos,es,,,,
682,SAPECN,Saperda candida,Яблоневый круглоголовый усач-скрипун,ru,,,,
683,SCITAU,Scirtothrips aurantii,South African citrus thrips,en,,,,
684,SCITAU,Scirtothrips aurantii,Zitrusblasenfuß,de,,,,
685,SCITAU,Scirtothrips aurantii,thrips sud-africain des agrumes,fr,,,,
686,SCITCI,Scirtothrips citri,California citrus thrips,en,,,,
